averageScore
20104
20353
20104
20277
20104
20302
20104
20375
20104
20332
20320
20104
20358
20104
20372
20104
20298
20104
20169
20507
20104
20348
20104
20384
20104
20325
20451
20104
20287
20104
20376
20107
20335
20107
20287
20107
20459
20107
20291
20107
20251
20107
20182
20107
20253
20107
20340
20107
20284
20107
20273
20107
20273
20107
20406
20107
20341
20107
20346
20107
20444
20107
20309
20107
20309
20107
20280
20107
20430
20107
20281
20107
20387
20107
20421
20107
20285
20107
20357
20107
20350
20107
20556
20107
20198
20350
20092
20256
20092
20342
20092
20186
20453
20092
20404
20092
20312
20092
20373
20107
20478
20107
20418
20107
20296
20107
20407
20107
20343
20107
20391
20107
20322
20107
20290
20107
20303
20107
20317
20107
20417
20107
20302
20107
20229
20107
20389
20107
20232
20107
20284
20107
20405
20107
20421
20107
20339
20107
20369
20107
20352
20107
20248
20107
20356
20107
20447
20107
20393
20107
20500
20107
20296
20107
20238
20107
20260
20107
20365
20107
20317
20107
20380
20107
20379
20103
20317
20103
20461
20103
20323
20103
20433
20103
20253
20103
20330
20103
20300
20103
20304
20103
20341
20103
20327
20103
20363
20103
20266
20103
20347
20103
20489
20103
20400
20103
20421
20103
20227
20103
20271
20103
20395
20103
20312
20103
20283
20103
20435
20103
20437
20103
20243
20103
20364
20103
20438
20103
20313
20103
20434
20103
20376
20103
20302
20103
20357
20103
20258
20103
20371
20103
20381
20103
20453
20103
20397
20103
20307
20103
20280
20103
20461
20103
20273
20715
20103
20337
20103
20295
20103
20340
20103
20365
20103
20297
20103
20372
20103
20419
20103
20265
20103
20252
20103
20270
20103
20328
20103
20349
20103
20292
20107
20314
20107
20382
20107
20289
20107
20362
20107
20372
20107
20356
20107
20417
20107
20411
20107
20318
20107
20461
20107
20223
20107
20318
20107
20306
20107
20325
20107
20289
20107
20271
20107
20221
20107
20337
20107
20530
20107
20398
20107
20270
20107
20442
20107
20295
20107
20354
20107
20409
20107
20340
20107
20348
20107
20337
20107
20381
20107
20350
20107
20463
20107
20272
20107
20410
20107
20302
20107
20383
20107
20286
20107
20403
20107
20407
20107
20375
20107
20326
20107
20204
20107
20443
20107
20384
20107
20472
20107
20384
20107
20363
20103
20396
20103
20292
20107
20326
20107
20405
20107
20368
20107
20289
20107
20381
20107
20434
20107
20377
20107
20373
20107
20316
20107
20277
20107
20335
20107
20269
20107
20368
20107
20462
20107
20336
20107
20221
20107
20309
20107
20360
20107
20328
20100
20203
20503
20107
20388
20107
20288
20107
20420
20107
20309
20107
20280
20107
20419
20107
20230
20107
20301
20107
20315
20107
20188
20107
20390
20107
20225
20107
20315
20107
20297
20107
20264
20107
20301
20107
20304
20107
20387
20107
20312
20107
20331
20107
20352
20107
20233
20107
20301
20107
20317
20107
20268
20107
20295
20107
20344
20107
20449
20107
20419
20107
20342
20107
20371
20107
20291
20107
20429
20107
20281
20107
20283
20107
20280
20107
20420
20107
20385
20107
20247
20107
20295
20107
20299
20107
20511
20107
20506
20107
20296
20107
20392
20107
20346
20107
20225
20107
20331
20107
20473
20107
20356
20107
20279
20107
20317
20107
20384
20107
20369
20107
20348
20107
20388
20107
20202
20107
20261
20107
20364
20107
20427
20107
20437
20107
20289
20107
20410
20107
20360
20107
20391
20107
20387
20107
20304
20107
20421
20107
20286
20107
20461
20107
20369
20107
20271
20107
20237
20107
20312
20107
20372
20107
20335
20107
20311
20107
20233
20107
20270
20107
20453
20107
20356
20107
20384
20107
20287
20107
20393
20107
20447
20107
20398
20107
20454
20107
20419
20107
20344
20107
20317
20107
20313
20107
20359
20107
20233
20107
20287
20107
20286
20107
20290
20107
20307
20107
20404
20107
20328
20107
20290
20107
20378
20107
20269
20107
20383
20107
20431
20107
20312
20107
20352
20107
20302
20107
20430
20107
20322
20107
20350
20107
20300
20107
20258
20107
20389
20107
20312
20107
20341
20107
20484
20107
20342
20107
20286
20107
20313
20107
20289
20107
20254
20107
20362
20107
20273
20107
20343
20107
20241
20107
20222
20107
20320
20107
20372
20107
20357
20107
20491
20107
20413
20107
20415
20107
20335
20107
20379
20107
20388
20091
20293
20041
20359
19841
19666
19803
19603
19960
19603
19904
19603
19741
19603
19803
19603
19820
19603
19846
19603
19919
19603
19794
19603
19821
19603
19820
19603
19756
19603
19880
19603
19904
19603
19837
19603
19826
19603
19793
19603
19893
19603
19847
19603
19810
19603
19803
19603
19940
19603
19911
19603
19949
19603
19807
19603
19750
19603
19773
19603
19837
19603
19764
19603
19773
19603
19854
19603
19996
19603
19788
19603
19667
19828
19603
19771
19603
19804
19603
19910
19601
19932
19601
19890
19601
19806
19601
19884
19601
19743
19601
19821
19601
19828
19601
19835
19601
19795
19601
19788
19601
19787
19601
19808
19601
19785
19603
19814
19603
19733
19603
19967
19603
19736
19603
19839
19603
19896
19603
19991
19603
20115
19603
20038
19603
19753
19603
19788
19603
19910
19603
19867
19603
19909
19603
19921
19603
20025
19603
19942
19603
19910
19603
19734
19603
19873
19603
19814
19603
19857
19603
19872
19603
19896
19603
19743
19603
19913
19603
19820
19603
19809
19603
19827
19603
19877
19603
19819
19603
19917
19603
19764
19603
19933
19603
19952
19603
19862
19603
19870
19603
19857
19603
19923
19603
19778
19603
19826
19603
19981
19603
19843
19603
19922
19603
19732
19603
19876
19603
19859
19603
19973
19603
19853
19603
19756
19603
19808
19603
19856
19603
19946
19603
19901
19603
19802
19603
19721
19603
19834
19603
19685
19603
19822
19603
19953
19603
19764
19603
19830
19603
19763
19603
19920
19603
19802
19603
19900
19603
19797
19603
19852
19603
19810
19603
19943
19603
19860
19603
19722
19603
19872
19603
20048
19603
19848
19603
19846
19603
19910
19603
19840
19603
19908
19603
19906
19603
19955
19603
19843
19603
19812
19603
19901
19603
19818
19603
19707
19603
19806
19603
19860
19603
20046
19603
19984
19603
19775
19603
19850
19603
19756
19603
19825
19603
19812
19603
19822
19603
19861
19603
19749
19603
19790
19603
19840
19603
19928
19603
19892
19603
19778
19594
19909
19474
19313
18993
18489
18133
18554
18133
18645
18133
18485
18133
18567
18133
18340
18133
18439
18133
18280
18133
18372
18133
18409
18133
18596
18133
18428
18133
18527
18133
18460
18133
18385
18133
18474
18133
18551
18133
18477
18133
18460
18133
18418
18133
18607
18133
18423
18133
18428
18133
18364
18133
18407
18133
18508
18133
18351
18133
18339
18133
18476
18133
18499
18133
18296
18133
18571
18133
18382
18133
18267
18133
18320
18133
18487
18133
18362
18133
18408
18133
18413
18133
18345
18133
18462
18133
18295
18133
18399
18133
18281
18133
18508
18133
18448
18133
18536
18133
18423
18133
18442
18133
18500
18133
18388
18133
18414
18133
18380
18133
18534
18133
18372
18133
18566
18133
18360
18133
18582
18133
18717
18133
18376
18133
18566
18133
18274
18133
18523
18133
18406
18133
18331
18133
18533
18133
18474
18133
18429
18133
18441
18133
18399
18133
18439
18133
18409
18133
18303
18133
18288
18133
18550
18133
18515
18133
18583
18133
18396
18133
18475
18133
18475
18133
18350
18133
18445
18133
18452
18133
18512
18133
18357
18133
18270
18133
18347
18133
18402
18133
18496
18133
18447
18133
18284
18133
18385
18133
18553
18133
18386
18133
18387
18133
18600
18133
18517
18133
18397
18133
18540
18133
18401
18133
18300
18133
18466
18133
18364
18133
18337
18133
18382
18133
18500
18133
18449
18133
18414
18133
18485
18133
18341
18133
18458
18133
18443
18133
18463
18133
18372
18133
18474
18133
18520
18133
18488
18133
18429
18133
18253
18133
18389
18133
18347
18133
18358
18133
18563
18133
18477
18133
18620
18133
18660
18133
18551
18133
18422
18133
18395
18133
18397
18133
18437
18133
18261
18133
18364
18133
18399
18133
18441
18133
18452
18133
18362
18133
18493
18133
18313
18133
18527
18133
18516
18133
18384
18133
18438
18133
18396
18133
18374
18133
18597
18133
18390
18133
18360
18133
18369
18133
18520
18133
18417
18133
18558
18133
18590
18133
18460
18133
18359
18133
18638
18133
18429
18133
18471
18133
18417
18133
18403
18133
18390
18133
18393
18133
18255
18133
18481
18133
18606
18133
18314
18133
18473
18133
18363
18133
18545
18133
18511
18133
18461
18133
18330
18133
18571
18133
18402
18133
18476
18133
18651
18133
18403
18133
18560
18133
18583
18133
18469
18133
18298
18133
18426
18133
18426
18133
18441
18133
18549
18133
18430
18133
18571
18133
18538
18133
18461
18133
18393
18133
18422
18133
18504
18133
18368
18133
18505
18133
18296
18133
18460
18133
18366
18133
18518
18133
18421
18133
18687
18133
18405
18133
18465
18133
18510
18133
18512
18133
18361
18133
18490
18133
18546
18133
18305
18133
18499
18133
18387
18133
18393
18133
18524
18133
18565
18133
18545
18133
18558
18133
18546
18133
18379
18133
18574
18133
18358
18133
18256
18133
18445
18133
18712
18133
18375
18133
18550
18133
18407
18133
18538
18133
18368
18133
18371
18133
18449
18133
18562
18133
18426
18133
18445
18133
18273
18133
18415
18133
18275
18133
18470
18133
18274
18133
18263
18133
18480
18133
18321
18133
18610
18133
18274
18133
18612
18133
18691
18133
18289
18133
18377
18133
18426
18133
18383
18133
18477
18133
18547
18133
18413
18133
18437
18133
18552
18133
18332
18133
18378
18133
18324
18133
18515
18133
18299
18133
18416
18133
18387
18133
18328
18133
18558
18133
18704
18133
18467
18133
18430
18133
18418
18133
18416
18133
18529
18133
18373
18133
18637
18133
18362
18133
18440
18133
18401
18133
18442
18133
18257
18133
18600
18133
18461
18133
18504
18133
18398
18133
18404
18133
18658
18133
18490
18133
18465
18133
18473
18133
18625
18133
18402
18133
18583
18133
18397
18133
18526
18133
18590
18133
18584
18133
18351
18133
18261
18133
18276
18133
18591
18133
18490
18133
18466
18133
18400
18133
18293
18133
18384
18133
18517
18133
18497
18133
18455
18133
18505
18133
18251
18133
18674
18133
18371
18133
18660
18133
18422
18133
18347
18133
18370
18133
18427
18133
18472
18133
18391
18133
18506
18133
18300
18133
18541
18133
18372
18133
18392
18133
18427
18133
18538
18133
18500
18133
18583
18133
18510
18133
18675
18133
18537
18133
18430
18133
18364
18133
18262
18133
18578
18133
18420
18133
18387
18133
18277
18133
18360
18133
18575
18133
18384
18133
18382
18133
18458
18133
18550
18133
18355
18133
18535
18133
18272
18133
18445
18133
18419
18133
18482
18133
18514
18133
18284
18133
18497
18133
18597
18133
18386
18133
18390
18133
18370
18133
18413
18133
18503
18133
18266
18133
18359
18133
18351
18133
18399
18133
18586
18133
18524
18133
18403
18133
18409
18133
18458
18133
18294
18133
18687
18133
18478
18133
18420
18133
18486
18133
18307
18133
18393
18133
18292
18133
18532
18133
18368
18133
18490
18133
18452
18133
18458
18133
18532
18133
18428
18133
18361
18133
18289
18133
18482
18133
18434
18133
18530
18133
18281
18133
18427
18133
18481
18133
18235
18133
18491
18133
18456
18133
18301
18133
18365
18133
18396
18133
18393
18133
18382
18133
18468
18133
18426
18133
18489
18133
18416
18133
18283
18133
18397
18133
18462
18133
18503
18133
18342
18133
18562
18133
18640
18133
18388
18133
18388
18133
18513
18133
18391
18133
18572
18133
18586
18133
18382
18133
18431
18133
18407
18133
18562
18133
18414
18133
18465
18133
18357
18133
18271
18133
18386
18133
18483
18133
18463
18133
18242
18133
18429
18133
18484
18133
18350
18133
18494
18133
18640
18133
18459
18133
18480
18133
18389
18133
18570
18133
18350
18133
18384
18133
18456
18133
18269
18133
18446
18133
18383
18133
18387
18133
18668
18133
18406
18133
18350
18133
18272
18133
18364
18133
18412
18133
18521
18133
18361
18133
18436
18133
18392
18133
18348
18133
18330
18133
18428
18133
18525
18133
18580
18133
18507
18133
18497
18133
18400
18133
18375
18133
18385
18133
18613
18133
18496
18133
18392
18133
18449
18133
18492
18133
18487
18133
18479
18133
18484
18133
18478
18133
18411
18133
18625
18133
18356
18133
18288
18133
18506
18133
18355
18133
18679
18133
18374
18133
18355
18133
18395
18133
18549
18133
18345
18133
18457
18133
18399
18133
18531
18133
18424
18133
18626
18133
18276
18133
18597
18133
18406
18133
18377
18133
18343
18133
18439
18133
18357
18133
18287
18133
18383
18133
18624
18133
18290
18133
18545
18133
18401
18133
18467
18133
18398
18133
18384
18133
18538
18133
18385
18133
18404
18133
18338
18133
18461
18133
18390
18133
18381
18133
18590
18133
18545
18133
18549
18133
18360
18133
18559
18133
18413
18133
18503
18133
18512
18133
18530
18133
18526
18133
18523
18133
18503
18133
18341
18133
18681
18133
18512
18133
18386
18133
18573
18133
18383
18133
18676
18133
18498
18133
18385
18133
18280
18133
18442
18133
18543
18133
18393
18133
18291
18133
18579
18133
18542
18133
18594
18133
18254
18133
18543
18133
18588
18133
18508
18133
18726
18133
18294
18133
18629
18133
18381
18133
18591
18133
18277
18133
18382
18133
18546
18133
18289
18133
18278
18133
18370
18133
18401
18133
18302
18133
18367
18133
18600
18133
18482
18133
18466
18133
18453
18133
18614
18133
18334
18133
18553
18133
18278
18133
18420
18133
18575
18133
18425
18133
18357
18133
18428
18133
18212
18133
18569
18133
18612
18133
18757
18133
18286
18133
18474
18133
18280
18133
18408
18133
18418
18133
18543
18133
18576
18133
18381
18133
18324
18133
18430
18133
18508
18133
18653
18133
18635
18133
18290
18133
18403
18133
18498
18133
18529
18133
18571
18133
18235
18133
18397
18133
18383
18133
18459
18133
18300
18133
18471
18133
18380
18133
18271
18133
18486
18133
18368
18133
18387
18133
18519
18133
18397
18133
18539
18133
18519
18133
18321
18133
18561
18133
18552
18133
18343
18133
18515
18133
18394
18133
18524
18133
18336
18133
18559
18133
18568
18133
18447
18133
18454
18133
18425
18133
18495
18133
18544
18133
18481
18133
18357
18133
18527
18133
18448
18133
18547
18133
18354
18133
18576
18133
18474
18133
18371
18133
18544
18133
18546
18133
18391
18133
18286
18133
18450
18133
18550
18133
18414
18133
18454
18133
18517
18133
18559
18133
18495
18133
18554
18133
18500
18133
18275
18133
18600
18133
18323
18133
18289
18133
18457
18133
18262
18133
18540
18133
18273
18133
18544
18133
18513
18133
18576
18133
18504
18133
18499
18133
18460
18133
18521
18133
18499
18133
18299
18133
18521
18133
18527
18133
18372
18133
18381
18133
18451
18133
18501
18133
18238
18133
18570
18133
18370
18133
18368
18133
18398
18133
18530
18133
18436
18133
18508
18133
18455
18133
18412
18133
18384
18133
18403
18133
18408
18133
18477
18133
18586
18133
18295
18133
18564
18133
18518
18133
18479
18133
18500
18133
18565
18133
18395
18133
18258
18133
18348
18133
18345
18133
18499
18133
18515
18133
18386
18133
18536
18133
18569
18133
18417
18133
18403
18133
18335
18133
18394
18133
18375
18133
18509
18133
18458
18133
18523
18133
18560
18133
18295
18133
18393
18133
18507
18133
18375
18133
18583
18133
18518
18133
18331
18133
18463
18133
18383
18133
18510
18133
18416
18133
18402
18133
18360
18133
18757
18133
18621
18133
18527
18133
18291
18133
18469
18133
18411
18133
18601
18133
18267
18133
18372
18133
18535
18133
18621
18133
18413
18133
18414
18133
18437
18133
18506
18133
18629
18133
18591
18133
18320
18133
18367
18133
18574
18133
18500
18133
18268
18133
18516
18133
18341
18133
18407
18133
18628
18133
18433
18133
18371
18133
18294
18133
18375
18133
18360
18133
18509
18133
18371
18133
18395
18133
18409
18133
18430
18133
18410
18133
18480
18133
18311
18133
18361
18133
18608
18133
18310
18133
18393
18133
18386
18133
18316
18133
18482
18133
18383
18133
18446
18133
18282
18133
18540
18133
18377
18133
18397
18133
18395
18133
18370
18133
18643
18133
18475
18133
18419
18133
18440
18133
18511
18133
18381
18133
18475
18133
18517
18133
18563
18133
18279
18133
18295
18133
18397
18133
18488
18133
18395
18133
18545
18133
18575
18133
18267
18133
18468
18133
18347
18133
18582
18133
18512
18133
18369
18133
18481
18133
18437
18133
18561
18133
18370
18133
18463
18133
18429
18133
18357
18133
18554
18133
18272
18133
18464
18133
18509
18133
18282
18133
18393
18133
18480
18133
18392
18133
18340
18133
18600
18133
18302
18133
18565
18133
18498
18133
18508
18133
18399
18133
18387
18133
18249
18133
18378
18133
18544
18133
18511
18133
18537
18133
18361
18133
18665
18133
18499
18133
18581
18133
18490
18133
18457
18133
18411
18133
18555
18133
18306
18133
18332
18133
18396
18133
18378
18133
18548
18133
18355
18133
18529
18133
18382
18133
18493
18133
18444
18133
18388
18133
18441
18133
18335
18133
18361
18133
18564
18133
18673
18133
18455
18133
18463
18133
18413
18133
18611
18133
18573
18133
18546
18133
18448
18133
18510
18133
18476
18133
18557
18133
18362
18133
18391
18133
18485
18133
18323
18133
18413
18133
18463
18133
18351
18133
18501
18133
18430
18133
18319
18133
18356
18133
18295
18133
18470
18133
18602
18133
18506
18133
18222
18133
18436
18133
18518
18133
18532
18133
18496
18133
18490
18133
18327
18133
18531
18133
18501
18133
18511
18133
18479
18133
18459
18133
18559
18133
18381
18133
18564
18133
18401
18133
18477
18133
18351
18133
18578
18133
18413
18133
18413
18133
18399
18133
18558
18133
18331
18133
18450
18133
18429
18133
18442
18133
18500
18133
18466
18133
18401
18133
18384
18133
18483
18133
18439
18133
18412
18133
18339
18133
18320
18133
18393
18133
18531
18133
18501
18133
18378
18133
18399
18133
18570
18133
18444
18133
18557
18133
18490
18133
18428
18133
18596
18133
18493
18133
18505
18133
18413
18133
18558
18133
18460
18133
18538
18133
18369
18133
18445
18133
18387
18133
18363
18133
18520
18133
18301
18133
18680
18133
18533
18133
18386
18133
18387
18133
18412
18133
18580
18133
18299
18133
18510
18133
18577
18133
18432
18133
18462
18133
18510
18133
18413
18133
18282
18133
18529
18133
18433
18133
18564
18133
18402
18133
18551
18133
18396
18133
18262
18133
18397
18133
18370
18133
18255
18133
18390
18133
18241
18133
18397
18133
18402
18133
18658
18133
18513
18133
18469
18133
18357
18133
18416
18133
18590
18133
18553
18133
18410
18133
18427
18133
18363
18133
18531
18122
18400
18122
18532
18122
18509
18122
18404
18122
18376
18122
18566
18122
18595
18122
18302
18122
18582
18122
18573
18122
18382
18122
18364
18122
18372
18122
18523
18122
18319
18122
18374
18122
18406
18122
18362
18122
18272
18122
18350
18122
18395
18122
18362
18122
18274
18122
18385
18122
18504
18122
18253
18122
18333
18122
18307
18122
18384
18122
18582
18122
18550
18122
18470
18122
18684
18122
18448
18122
18335
18122
18365
18122
18386
18133
18537
18133
18675
18133
18573
18133
18577
18133
18579
18133
18438
18133
18432
18133
18554
18133
18418
18133
18413
18133
18288
18133
18399
18133
18357
18133
18343
18133
18419
18133
18421
18133
18509
18133
18532
18133
18298
18133
18530
18133
18560
18133
18509
18133
18544
18133
18410
18133
18497
18133
18357
18133
18506
18133
18528
18133
18492
18133
18603
18133
18304
18133
18384
18133
18296
18133
18504
18133
18512
18133
18287
18133
18510
18133
18439
18133
18440
18133
18479
18133
18680
18133
18473
18133
18436
18133
18338
18133
18540
18133
18432
18133
18423
18133
18365
18133
18533
18133
18561
18133
18508
18133
18445
18133
18430
18133
18473
18133
18490
18133
18308
18133
18554
18133
18453
18133
18568
18133
18369
18133
18409
18133
18406
18133
18391
18133
18495
18133
18401
18133
18497
18133
18502
18133
18272
18133
18457
18133
18503
18133
18332
18133
18371
18133
18507
18133
18319
18133
18528
18133
18346
18133
18464
18133
18553
18133
18237
18133
18458
18133
18297
18133
18531
18133
18508
18133
18509
18133
18413
18133
18361
18133
18434
18133
18457
18133
18325
18133
18331
18133
18496
18133
18660
18133
18487
18133
18300
18133
18397
18133
18565
18133
18484
18133
18482
18133
18348
18133
18348
18133
18328
18133
18397
18133
18531
18133
18454
18133
18559
18133
18505
18133
18347
18133
18440
18133
18487
18133
18523
18133
18428
18133
18587
18133
18431
18133
18413
18133
18259
18133
18428
18133
18412
18133
18562
18133
18346
18133
18355
18133
18540
18133
18301
18133
18388
18133
18484
18133
18365
18133
18491
18133
18345
18133
18461
18133
18353
18133
18497
18133
18607
18133
18267
18133
18420
18133
18515
18133
18467
18133
18319
18133
18581
18133
18416
18133
18346
18133
18608
18133
18391
18133
18353
18133
18476
18133
18532
18133
18532
18133
18320
18133
18572
18133
18553
18133
18376
18133
18394
18133
18508
18133
18526
18133
18318
18133
18432
18133
18395
18133
18369
18133
18442
18133
18514
18133
18571
18133
18407
18133
18286
18133
18528
18133
18234
18133
18360
18133
18436
18133
18333
18133
18429
18133
18415
18133
18272
18133
18361
18133
18280
18133
18526
18133
18460
18133
18534
18133
18281
18133
18317
18133
18372
18133
18468
18133
18392
18133
18543
18133
18389
18133
18395
18133
18578
18133
18381
18133
18387
18133
18581
18133
18303
18133
18473
18133
18574
18133
18308
18133
18546
18133
18609
18133
18368
18133
18479
18133
18398
18133
18352
18133
18357
18133
18412
18133
18594
18133
18642
18133
18591
18133
18429
18133
18486
18133
18629
18133
18438
18133
18484
18133
18477
18133
18522
18133
18564
18133
18391
18133
18312
18133
18547
18133
18559
18133
18513
18133
18379
18133
18682
18133
18391
18133
18449
18133
18389
18133
18372
18133
18332
18133
18461
18133
18269
18133
18403
18133
18511
18133
18265
18133
18490
18133
18490
18133
18413
18133
18465
18133
18548
18133
18337
18133
18386
18133
18536
18133
18548
18133
18291
18133
18245
18133
18392
18133
18368
18133
18323
18133
18276
18133
18484
18133
18600
18133
18498
18133
18401
18133
18394
18133
18532
18133
18410
18133
18431
18133
18361
18133
18569
18133
18526
18133
18600
18133
18300
18133
18522
18133
18517
18133
18458
18133
18484
18133
18273
18133
18513
18133
18533
18133
18274
18133
18319
18133
18408
18133
18416
18133
18517
18133
18519
18133
18396
18133
18353
18133
18630
18133
18336
18133
18499
18133
18319
18133
18397
18133
18387
18133
18616
18133
18507
18133
18421
18133
18349
18133
18470
18133
18567
18133
18523
18133
18531
18133
18583
18133
18414
18133
18454
18133
18496
18133
18456
18133
18490
18133
18593
18133
18485
18133
18677
18133
18538
18133
18418
18133
18339
18133
18235
18133
18357
18133
18389
18133
18433
18133
18551
18133
18375
18133
18488
18133
18423
18133
18444
18133
18532
18133
18386
18133
18542
18133
18353
18133
18331
18133
18398
18133
18276
18133
18506
18133
18433
18133
18260
18133
18277
18133
18401
18133
18302
18133
18420
18133
18387
18133
18409
18133
18442
18133
18389
18133
18499
18133
18460
18133
18433
18133
18475
18133
18437
18133
18421
18133
18403
18133
18327
18133
18534
18133
18537
18133
18444
18133
18498
18133
18579
18133
18529
18133
18342
18133
18487
18133
18269
18133
18367
18133
18291
18133
18471
18133
18504
18133
18396
18133
18344
18133
18529
18133
18359
18133
18359
18133
18317
18133
18400
18133
18394
18133
18519
18133
18507
18133
18433
18133
18434
18133
18412
18133
18437
18133
18429
18133
18492
18133
18341
18133
18522
18133
18363
18133
18439
18133
18405
18133
18406
18133
18536
18133
18571
18133
18276
18133
18392
18133
18372
18133
18539
18133
18382
18133
18251
18133
18535
18133
18282
18133
18397
18133
18489
18133
18525
18133
18561
18133
18575
18133
18252
18133
18520
18133
18382
18133
18598
18133
18373
18133
18550
18133
18360
18133
18416
18133
18388
18133
18408
18133
18594
18133
18289
18133
18403
18133
18583
18133
18458
18133
18493
18133
18306
18133
18404
18133
18424
18133
18428
18133
18392
18133
18358
18133
18431
18133
18590
18133
18378
18133
18299
18133
18510
18133
18351
18133
18433
18133
18547
18133
18371
18133
18518
18133
18511
18133
18249
18133
18384
18133
18489
18133
18292
18133
18373
18133
18472
18133
18507
18133
18529
18133
18415
18133
18443
18133
18521
18133
18404
18133
18591
18133
18380
18133
18434
18133
18425
18133
18349
18133
18544
18133
18416
18133
18403
18133
18445
18133
18344
18133
18574
18133
18540
18133
18483
18133
18363
18133
18460
18133
18527
18133
18518
18133
18256
18133
18579
18133
18237
18133
18547
18133
18425
18133
18220
18133
18397
18133
18400
18133
18438
18133
18444
18133
18503
18133
18266
18133
18385
18133
18505
18133
18503
18133
18600
18133
18317
18133
18327
18133
18488
18133
18384
18133
18393
18133
18539
18133
18393
18133
18391
18133
18442
18133
18690
18133
18292
18133
18455
18133
18555
18133
18462
18133
18625
18133
18376
18133
18538
18133
18521
18133
18371
18133
18373
18133
18587
18133
18482
18133
18370
18133
18481
18133
18282
18133
18505
18133
18426
18133
18567
18133
18475
18133
18384
18133
18562
18133
18265
18133
18445
18133
18522
18133
18544
18133
18358
18133
18475
18133
18381
18133
18297
18133
18502
18133
18371
18133
18458
18133
18373
18133
18542
18133
18393
18133
18559
18133
18394
18133
18317
18133
18514
